Genus	CAP1	CAP2	tiller	height	wetWeight	Subspecies
D4039	0.0613565298210344	-0.135897679483642	11.3333333333333	45.6666666666667	13.4966666666667	AUS
D4040	0.0443904734981888	-0.0647061957071373	16.6666666666667	62.3333333333333	28.2	IND
E4041	0.151743739695953	0.00992731652830776	21.3333333333333	61	47.4133333333333	IND
E4042	-0.0106821596866688	-0.0433845699635987	19.3333333333333	68.6666666666667	45.8633333333333	TRJ
E4043	0.170398697900961	-0.0222699446483526	20.3333333333333	55.6666666666667	36.5133333333333	IND
E4044	0.0360047765767679	0.136279192471036	9	70.6666666666667	39.45	IND
E4045	0.0866108811585727	-0.110662979306101	24.6666666666667	53	44.08	IND
E4046	0.101078501042046	0.016156908232923	14	70	55.7	AUS
E4047	0.117000314652076	-0.00670396254963073	17	57	42.4066666666667	IND
E4048	0.0990549502832836	-0.0508714746101947	10.6666666666667	59.3333333333333	27.8766666666667	IND
E4050	0.0703627813956069	0.0369151570203106	14.6666666666667	70	52.6833333333333	IND
F4054	-0.0472523905699075	0.190886573105112	15.3333333333333	63	52.94	IND
F4055	0.0915435910662192	0.200331934063536	10	67	52.3966666666667	IND
F4056	0.11039803510011	-0.087517983736828	22	47.6666666666667	39.77	IND
F4057	0.118975719173902	-0.00836805164312899	13.6666666666667	46.3333333333333	28.9033333333333	IND
F4058	-0.0524916587913518	-0.108003636358372	8	62.3333333333333	25.5033333333333	TRJ
F4060	0.113535597242271	0.00824869693617352	12	48.6666666666667	34.83	IND
G4061	0.0843105869810502	-0.0999672952976837	8.5	49	19.325	IND
G4062	0.107579502601105	0.0138786746735255	20.6666666666667	49.3333333333333	41.8633333333333	IND
G4063	0.0154921880731533	-0.129786192107431	6.33333333333333	58.3333333333333	18.6066666666667	TRJ
G4065	-0.0819275066985884	0.0991928490759981	11	67	50.3766666666667	IND
G4066	0.0413400690891171	-0.125893070744335	9.33333333333333	71.6666666666667	26.4866666666667	IND
G4068	-0.0250788363491846	0.0512888115031834	8.66666666666667	81	38.8233333333333	AUS
G4069	-0.0393650766592807	0.221572123696411	11.6666666666667	76	56.3333333333333	AUS
G4070	0.0469127657379765	-0.155385369608467	10.3333333333333	54.6666666666667	14.5466666666667	AUS
H4071	-0.144521168496883	0.108202712501171	7	65.6666666666667	24.8333333333333	TEJ
H4074	0.14075457753346	0.0742269903507537	11.6666666666667	55	42.4066666666667	IND
H4075	-0.130615297824467	-0.137755900939854	8.66666666666667	71.3333333333333	33.4133333333333	TEJ
H4076	0.0965762750138627	0.115423787716952	26.6666666666667	44	42.3666666666667	IND
H4077	-0.0322360071383216	-0.150455788568643	14.3333333333333	62.3333333333333	31.4733333333333	TRJ
H4079	0.0446800200807497	0.108554471810741	13.3333333333333	92.6666666666667	65.27	IND
H4080	0.20239457298709	-0.0189240513205259	24.6666666666667	61	55.1866666666667	IND
J4083	-0.137776353456944	0.168536249356145	14.3333333333333	67	57.2133333333333	TEJ
J4085	-0.156330482229483	-0.195702272414753	5.66666666666667	74	37.7333333333333	TRJ
J4086	-0.0524346370604064	-0.0476982009278185	9.66666666666667	60.3333333333333	22.33	TRJ
J4087	0.0150220217073407	0.160997203285889	24	60.6666666666667	44.7233333333333	IND
J4088	-0.0357878845928967	0.00647125746613661	18.6666666666667	74	67.8733333333333	IND
J4089	-0.0902248834386992	0.244034520391984	15.6666666666667	61.3333333333333	47.55	TEJ
J4090	-0.15861131889754	-0.202525193920164	10.3333333333333	61	30.9033333333333	TEJ
K4091	-0.179244548612364	0.124338019619017	6	87.6666666666667	50.32	TEJ
K4092	-0.0102316577033273	-0.177207276988357	14	61.6666666666667	32.59	TRJ
K4093	0.19316616021411	-0.0484514354409667	19.3333333333333	53.3333333333333	39.97	IND
K4094	-0.00289015679572528	0.139152409042708	5	60.5	15.395	TEJ
K4096	0.0508123268834773	-0.135430156836527	26.6666666666667	51	36.2933333333333	IND
K4097	-0.0462577220436754	0.0733912223229261	13	80	76.4533333333333	AUS
K4098	-0.212701613901016	0.0348051248808165	12	78.3333333333333	54.1733333333333	TRJ
L4101	-0.175213419383629	0.111694232991311	10	87	58.26	TEJ
L4103	-0.186724273120748	0.175684279729819	10.3333333333333	87	40.7633333333333	TEJ
L4105	0.167881643840804	-0.00774072322772103	8.33333333333333	40.6666666666667	12.5166666666667	IND
L4106	0.016830634156474	-0.106516712453099	21.3333333333333	70.3333333333333	36.9366666666667	AUS
L4107	-0.157108073644574	-0.110541512840598	9.33333333333333	67	27.2466666666667	TRJ
L4108	-0.150994161523659	0.334511922625999	10.6666666666667	94	60.37	TEJ
L4109	0.111614383961182	-0.0298216388703309	9.66666666666667	89.6666666666667	52.89	AUS
L4110	0.0890016494663146	0.113141675901549	18.6666666666667	76.6666666666667	61.6066666666667	IND
M4111	0.0687311356371595	-0.0257375686613371	22.3333333333333	46.3333333333333	28.2766666666667	AUS
M4112	0.022551963149301	-0.0132331098567884	11.6666666666667	53.3333333333333	17.08	IND
M4113	0.157895657112713	-0.000414711608416492	12	55	26.56	IND
M4114	0.0785308118741282	0.0895996434313611	20.3333333333333	62.3333333333333	42.44	IND
M4115	0.0578869317376507	-0.0607345806975524	11.6666666666667	70	34.0833333333333	IND
M4116	0.0114354576988652	-0.166801439045839	20.3333333333333	49.6666666666667	34.4533333333333	AUS
M4117	-0.063620516255309	-0.279843677958994	14.3333333333333	51.6666666666667	18.5166666666667	IND
M4118	0.0668028189205542	-0.0217900150070296	15	43.3333333333333	15.3833333333333	IND
M4119	0.042336659064982	-0.028342844390913	22.6666666666667	52.3333333333333	35.5266666666667	IND
N4121	0.0895291539188751	0.0410267253025378	29.3333333333333	66.3333333333333	64.5	IND
N4122	-0.0227636829255503	0.0757703074208251	15	65.6666666666667	41.1633333333333	AUS
N4123	-0.153692751459707	0.272051339282465	8.33333333333333	94.3333333333333	59.39	TEJ
N4124	0.100377429015054	-0.0364277855707379	25.3333333333333	61.3333333333333	42.1966666666667	AUS
N4126	0.176588202137128	-0.0393268373107601	25.3333333333333	36.3333333333333	37.9066666666667	IND
N4127	0.145940772770296	-0.04933811073846	14.3333333333333	53.3333333333333	26.4	IND
N4128	0.0843327575538019	-0.0174110854974757	22.3333333333333	63.6666666666667	44.98	AUS
N4129	0.0127486969192298	-0.16158172703101	9	47	14.2	TRJ
N4130	0.169700689840136	-0.0134046753750416	23.3333333333333	62.6666666666667	50.42	IND
P4132	0.0725732181996587	-0.0239937763376058	12.3333333333333	83.3333333333333	50.6566666666667	AUS
P4134	-0.0186460268914504	-0.016056346488549	23.6666666666667	60	48.7866666666667	AUS
P4135	0.134424549632929	0.0552672390221328	21.3333333333333	65	43.5366666666667	IND
P4138	-0.111893572475728	0.0509153986402265	7	93.6666666666667	54.2766666666667	TRJ
P4139	-0.132571113433043	0.160943181751386	8.33333333333333	85.6666666666667	56.3133333333333	TEJ
P4140	0.047478290632724	0.0248317550265207	11.3333333333333	49.3333333333333	39.5133333333333	IND
Q4141	0.0515167061431193	-0.0859144288485699	11	47	15.05	IND
Q4142	-0.126404832024953	0.0138257301562352	7	74.6666666666667	18.4266666666667	IND
Q4143	0.0989866864323435	0.0109568783485901	11.6666666666667	62.6666666666667	31.7433333333333	IND
Q4144	0.0577010802149075	-0.113470750823612	7	55.6666666666667	14.9733333333333	IND
Q4145	-0.0395646095897388	0.107651497236187	19.3333333333333	54.3333333333333	50.1033333333333	IND
Q4146	0.138961802845693	-0.033731834211624	11.6666666666667	57	24.9833333333333	IND
Q4147	-0.11666029032715	0.240682873249021	13.3333333333333	61.3333333333333	57.1733333333333	TEJ
Q4148	-0.109171274714258	0.0409753726555808	11.3333333333333	70.6666666666667	50.63	TEJ
Q4149	-0.119118573958479	0.23772504293791	10.3333333333333	81.6666666666667	53.2433333333333	TEJ
Q4150	0.0679207227522266	0.156143117890298	32.3333333333333	69	68.6766666666667	AUS
R4151	0.111286001909554	-0.0746590685876011	13.6666666666667	82.6666666666667	32.08	AUS
R4152	-0.0168364088950027	-0.196829995315118	13	75	36.2433333333333	AUS
R4153	0.146446940235267	0.0594782093815474	20.6666666666667	85.3333333333333	63.2633333333333	AUS
R4154	0.0883631512848609	0.028105801330534	31	54.6666666666667	42.81	IND
R4155	-0.0124211241900194	-0.00233734877665028	12	71.6666666666667	58.59	AUS
R4156	0.059892826125386	0.133575793361259	9.33333333333333	68	30.2133333333333	AUS
R4157	-0.0294831403478781	-0.0465038752085604	9.33333333333333	63.6666666666667	25.9333333333333	AUS
R4158	-0.0884759092492744	0.223809465394528	10.6666666666667	68.6666666666667	49.6333333333333	AUS
S4161	0.0204712421059196	-0.0729454786588416	16	63.3333333333333	28.3133333333333	AUS
S4162	-0.0293713014428011	-0.0672868061859899	17.3333333333333	65.3333333333333	33.17	AUS
S4165	0.153706252228548	0.0415228209166244	15.6666666666667	64	38.17	IND
S4166	0.0925283002683949	0.230104220624963	22.6666666666667	73	73.7833333333333	AUS
S4167	-0.0765180507451806	-0.1879817860786	9.33333333333333	80.3333333333333	28.6133333333333	TEJ
S4168	0.125285569664095	-0.0471503030099178	13	72	43.1233333333333	IND
S4169	-0.0551142453017828	-0.255352495974582	11.3333333333333	62.6666666666667	18.4033333333333	TRJ
S4170	-0.100690788898424	0.296018387857481	13	72	48.0533333333333	TRJ
T4171	-0.034037703445265	0.319757912503917	16.6666666666667	76.6666666666667	58.5666666666667	AUS
T4172	0.0415448478447629	-0.0185549502648557	17	72	57.1533333333333	AUS
T4173	-0.0300787483986783	0.330452849399027	15.3333333333333	91.6666666666667	73.9833333333333	AUS
T4174	0.183051521621769	-0.0067163860962879	14.3333333333333	80.6666666666667	38.6766666666667	AUS
T4175	-0.0441299671113118	0.314313835368049	18.3333333333333	87	81.17	AUS
T4177	-0.183081583398776	0.260529263851339	9	84	63.52	TEJ
T4178	0.0481202365265443	0.215893536937949	31	75	90.8366666666667	AUS
T4179	-0.0907355168224832	0.366247053370805	10	77.3333333333333	46.9733333333333	TEJ
W4193	-0.0618352203626464	-0.135350126527565	10.6666666666667	69.6666666666667	24.8766666666667	TRJ
W4194	0.0458262986334348	-0.0713914015167167	13	56.6666666666667	31.93	IND
W4195	0.0279818272711611	-0.0531598269122102	15.6666666666667	67.3333333333333	50.63	IND
W4196	-0.0386966802756938	0.253764542529484	12.3333333333333	69.6666666666667	52.41	IND
W4197	-0.103968259990063	0.279953850987155	11	90.3333333333333	73.9466666666667	IND
W4198	-0.17742563046878	-0.0629967754107353	9	62.6666666666667	23.18	TRJ
W4199	-0.141902000900685	-0.281378560951806	10.6666666666667	64	32.99	TRJ
W4200	0.149326413803188	-0.019668724816332	26	54.3333333333333	49.0133333333333	IND
X4203	0.181484220713963	0.0535219801489682	30.6666666666667	64.6666666666667	47.1433333333333	IND
X4204	-0.096815984190147	0.0195641566739645	20.6666666666667	53	50.5666666666667	IND
X4205	-0.00891974771553651	-0.249629872301079	14.6666666666667	69	47.51	IND
X4206	0.0299179780150593	0.17214364809296	7.33333333333333	88.6666666666667	49.4333333333333	AUS
X4208	-0.0492719773081667	0.0681022482082958	8	82.6666666666667	28.5766666666667	AUS
X4209	-0.116598976732591	-0.221610739818942	4.66666666666667	68.3333333333333	14.66	TRJ
X4210	-0.0672190990474654	0.112146149000991	18	47.3333333333333	40.5966666666667	IND
Y4211	-0.13555975263701	0.324170865374989	7	94	55.15	TEJ
Y4212	-0.152008582028973	0.0123886858442528	6.66666666666667	46.6666666666667	19.8366666666667	TRJ
Y4213	-0.142763934597928	-0.151380821872248	11.3333333333333	65	34.5566666666667	TRJ
Y4214	-0.107211833788478	-0.118614746427692	7.5	53	15.465	TRJ
Y4215	0.0406872554580784	0.19057412887298	18	43.6666666666667	26.7366666666667	IND
Y4216	-0.0751753407824033	0.179476841964961	11.3333333333333	55.3333333333333	41.75	TEJ
