ID	A4003	A4005	A4006	A4007	A4009	B4011	B4012	B4013	B4014	B4015	B4018	B4019	C4024	C4025	C4026	C4029	C4030	D4031	D4033	D4034	D4035	D4036	D4037	D4039	E4043	E4045	F4056	G4062	G4063	G4066	G4070	H4075	H4076	H4077	H4080	K4092	K4093	K4094	K4096	L4105	L4106	M4111	M4112	M4113	M4114	M4115	M4116	M4117	M4118	M4119	N4121	N4122	N4124	N4126	N4127	N4128	N4129	N4130	P4132	P4134	P4135	Q4141	S4168	S4169	T4172	T4174	W4193	W4194	W4200	X4203	X4205	X4208	X4209	Y4212	Y4213	Y4214	Y4215	D4040	F4057	J4087	Q4142	Q4143	Q4144	Q4146	R4151	R4152	R4153	R4154	R4156	R4157	B4017	E4041	E4042	E4046	E4047	E4048	E4050	S4161	S4162	S4165	S4167	F4054	F4055	F4060	J4086	H4074	H4071	J4083	J4085	J4088	J4089	J4090	K4091	K4098	N4123	P4138	P4139	P4140	Q4145	Q4147	Q4148	Q4149	Q4150	S4170	T4171	T4173	T4175	G4061	T4177	T4178	T4179	W4195	W4196	W4197	W4198	W4199	X4204	Y4211	A4001	A4002	A4008	A4010	B4020	C4021	C4022	C4027	E4044	F4058	G4065	G4068	G4069	H4079	K4097	L4101	L4103	L4107	L4108	L4109	L4110	R4155	R4158	S4166	X4206	X4210	Y4216
M4112	0.375791139241	0.34375	0.303401898734	0.285443037975	0.329193037975	0.304034810127	0.338370253165	0.43457278481	0.38378164557	0.296044303797	0.361867088608	0.279113924051	0.359889240506	0.273417721519	0.405300632911	0.304509493671	0.338053797468	0.376424050633	0.396439873418	0.323259493671	0.323892405063	0.316772151899	0.379984177215	0.437579113924	0.432278481013	0.373734177215	0.429272151899	0.346756329114	0.294541139241	0.379588607595	0.412183544304	0.382357594937	0.372705696203	0.335126582278	0.366455696203	0.360680379747	0.336075949367	0.332990506329	0.348101265823	0.323655063291	0.299525316456	0.305300632911	0	0.329984177215	0.340901898734	0.383227848101	0.35039556962	0.324762658228	0.293196202532	0.303243670886	0.428639240506	0.338528481013	0.320332278481	0.283939873418	0.369224683544	0.338132911392	0.326503164557	0.384493670886	0.367563291139	0.368433544304	0.395886075949	0.359414556962	0.344066455696	0.372151898734	0.391534810127	0.379430379747	0.347863924051	0.327373417722	0.401424050633	0.376898734177	0.361234177215	0.337579113924	0.451424050633	0.349920886076	0.416851265823	0.450949367089	0.353876582278	0.35039556962	0.382436708861	0.34707278481	0.333069620253	0.325158227848	0.305617088608	0.339398734177	0.33789556962	0.339794303797	0.333623417722	0.30253164557	0.354905063291	0.370569620253	0.377056962025	0.416060126582	0.369462025316	0.382120253165	0.385363924051	0.437183544304	0.362816455696	0.353006329114	0.325712025316	0.425237341772	0.329034810127	0.34960443038	0.345886075949	0.362025316456	0.338370253165	0.367246835443	0.38125	0.356408227848	0.322547468354	0.420727848101	0.309335443038	0.505142405063	0.326107594937	0.360680379747	0.404905063291	0.458069620253	0.431487341772	0.452215189873	0.323417721519	0.383148734177	0.363844936709	0.345411392405	0.44746835443	0.357515822785	0.379984177215	0.460601265823	0.361550632911	0.402689873418	0.360047468354	0.393670886076	0.341139240506	0.423338607595	0.40332278481	0.367721518987	0.439082278481	0.390268987342	0.358860759494	0.352848101266	0.361550632911	0.355696202532	0.512262658228	0.444699367089	0.359889240506	0.339240506329	0.320332278481	0.343512658228	0.344857594937	0.367246835443	0.368433544304	0.341613924051	0.391297468354	0.350553797468	0.369620253165	0.377610759494	0.337341772152	0.329984177215	0.42871835443	0.337262658228	0.401819620253	0.343829113924	0.363607594937	0.4	0.304667721519	0.341297468354	0.31210443038
M4113	0.412262658228	0.347943037975	0.359256329114	0.33125	0.410284810127	0.372547468354	0.370886075949	0.561867088608	0.462658227848	0.367484177215	0.298180379747	0.30253164557	0.417009493671	0.334414556962	0.520411392405	0.354825949367	0.38496835443	0.41210443038	0.492563291139	0.298417721519	0.355458860759	0.313132911392	0.29707278481	0.357120253165	0.333227848101	0.30957278481	0.318275316456	0.352215189873	0.305775316456	0.31875	0.358148734177	0.381329113924	0.376898734177	0.399920886076	0.31210443038	0.414794303797	0.303797468354	0.420806962025	0.396518987342	0.343037974684	0.329272151899	0.338053797468	0.329984177215	0	0.262579113924	0.379509493671	0.398101265823	0.425079113924	0.365348101266	0.368512658228	0.324129746835	0.356487341772	0.32753164557	0.278085443038	0.310838607595	0.392405063291	0.419541139241	0.278085443038	0.383306962025	0.429905063291	0.328085443038	0.405696202532	0.325632911392	0.405142405063	0.340585443038	0.426898734177	0.414319620253	0.394699367089	0.314082278481	0.298655063291	0.386234177215	0.382357594937	0.546756329114	0.438765822785	0.505458860759	0.543433544304	0.328560126582	0.355933544304	0.354825949367	0.385126582278	0.404034810127	0.35664556962	0.353955696203	0.301898734177	0.370806962025	0.361075949367	0.348180379747	0.354509493671	0.388686708861	0.432594936709	0.342721518987	0.40332278481	0.358544303797	0.333544303797	0.329588607595	0.406487341772	0.310917721519	0.322705696203	0.35917721519	0.35292721519	0.313053797468	0.316772151899	0.356329113924	0.384098101266	0.382515822785	0.332832278481	0.502689873418	0.430933544304	0.38378164557	0.345411392405	0.297784810127	0.508069620253	0.437658227848	0.448892405063	0.536867088608	0.565268987342	0.499446202532	0.48164556962	0.36875	0.46542721519	0.354430379747	0.351503164557	0.398734177215	0.456803797468	0.320886075949	0.453085443038	0.381566455696	0.385205696203	0.463844936709	0.370965189873	0.348496835443	0.354984177215	0.300870253165	0.341772151899	0.545727848101	0.441930379747	0.353876582278	0.364398734177	0.404825949367	0.332990506329	0.511471518987	0.455142405063	0.467800632911	0.393908227848	0.360126582278	0.411075949367	0.333306962025	0.474841772152	0.469224683544	0.398813291139	0.411708860759	0.276819620253	0.426582278481	0.439636075949	0.433386075949	0.397943037975	0.498892405063	0.34121835443	0.313053797468	0.411708860759	0.425237341772	0.33457278481	0.288370253165	0.286155063291	0.403955696203
M4114	0.413212025316	0.402768987342	0.384651898734	0.366455696203	0.426344936709	0.388291139241	0.361550632911	0.565901898734	0.466772151899	0.382515822785	0.306724683544	0.320965189873	0.421518987342	0.342009493671	0.541851265823	0.390585443038	0.417088607595	0.435522151899	0.520886075949	0.3	0.368591772152	0.289477848101	0.247310126582	0.356170886076	0.313924050633	0.282753164557	0.305379746835	0.354509493671	0.306329113924	0.27792721519	0.323813291139	0.355696202532	0.333939873418	0.428955696203	0.262262658228	0.434651898734	0.288528481013	0.44042721519	0.395411392405	0.335522151899	0.353401898734	0.350474683544	0.340901898734	0.262579113924	0	0.354351265823	0.39121835443	0.424525316456	0.345648734177	0.372231012658	0.336392405063	0.329113924051	0.316060126582	0.287579113924	0.310205696203	0.421914556962	0.429905063291	0.267009493671	0.376107594937	0.428243670886	0.293037974684	0.411075949367	0.297310126582	0.445411392405	0.301503164557	0.400474683544	0.433069620253	0.415664556962	0.289161392405	0.279193037975	0.384810126582	0.398575949367	0.566297468354	0.445015822785	0.517088607595	0.55371835443	0.274446202532	0.362262658228	0.28710443038	0.354351265823	0.406566455696	0.329193037975	0.341139240506	0.309098101266	0.379667721519	0.358306962025	0.346598101266	0.372705696203	0.362737341772	0.44121835443	0.348180379747	0.423575949367	0.354272151899	0.344066455696	0.302452531646	0.430933544304	0.298496835443	0.38164556962	0.351582278481	0.320253164557	0.3125	0.370094936709	0.378797468354	0.395332278481	0.391297468354	0.331408227848	0.513844936709	0.441930379747	0.408544303797	0.354113924051	0.31542721519	0.555458860759	0.436629746835	0.449920886076	0.544541139241	0.573496835443	0.505537974684	0.492958860759	0.370806962025	0.47167721519	0.385363924051	0.34121835443	0.432041139241	0.457753164557	0.325553797468	0.476424050633	0.394857594937	0.396123417722	0.471123417722	0.360996835443	0.346123417722	0.365110759494	0.305617088608	0.352373417722	0.563449367089	0.453481012658	0.340981012658	0.368037974684	0.39335443038	0.32246835443	0.49667721519	0.428085443038	0.470332278481	0.397389240506	0.353955696203	0.410680379747	0.321914556962	0.489952531646	0.490506329114	0.424841772152	0.443591772152	0.295569620253	0.437025316456	0.459018987342	0.426898734177	0.414003164557	0.504272151899	0.355142405063	0.319224683544	0.429588607595	0.429113924051	0.338765822785	0.306487341772	0.299762658228	0.417325949367
M4115	0.30292721519	0.46914556962	0.319857594937	0.36503164557	0.369382911392	0.368037974684	0.323813291139	0.46210443038	0.392958860759	0.386708860759	0.457357594937	0.381962025316	0.319303797468	0.367563291139	0.484651898734	0.316455696203	0.374841772152	0.410205696203	0.396044303797	0.413370253165	0.363212025316	0.301740506329	0.387420886076	0.427373417722	0.413291139241	0.404905063291	0.42539556962	0.310363924051	0.352136075949	0.356487341772	0.282594936709	0.434651898734	0.246756329114	0.363132911392	0.382199367089	0.347547468354	0.283623417722	0.432515822785	0.273338607595	0.259098101266	0.270806962025	0.280142405063	0.383227848101	0.379509493671	0.354351265823	0	0.376582278481	0.433465189873	0.317958860759	0.293670886076	0.449367088608	0.258939873418	0.338132911392	0.297863924051	0.337974683544	0.321598101266	0.354588607595	0.376582278481	0.361392405063	0.316693037975	0.329113924051	0.392800632911	0.292721518987	0.336471518987	0.300474683544	0.316851265823	0.41542721519	0.316139240506	0.345806962025	0.338686708861	0.355379746835	0.362816455696	0.433465189873	0.378797468354	0.394303797468	0.427056962025	0.355537974684	0.323259493671	0.352136075949	0.29082278481	0.320965189873	0.331487341772	0.35039556962	0.413924050633	0.296598101266	0.404667721519	0.286234177215	0.332990506329	0.325237341772	0.321835443038	0.523892405063	0.517325949367	0.474683544304	0.455458860759	0.366613924051	0.559018987342	0.421360759494	0.398022151899	0.333069620253	0.355221518987	0.307674050633	0.409256329114	0.462262658228	0.434731012658	0.411787974684	0.451582278481	0.396756329114	0.406091772152	0.407199367089	0.532990506329	0.403560126582	0.589952531646	0.424129746835	0.425870253165	0.532990506329	0.498259493671	0.456882911392	0.533623417722	0.487025316456	0.476028481013	0.44335443038	0.401582278481	0.565189873418	0.362737341772	0.398180379747	0.574762658228	0.361392405063	0.476107594937	0.419066455696	0.444857594937	0.385838607595	0.529905063291	0.45371835443	0.407674050633	0.485680379747	0.354746835443	0.386392405063	0.401028481013	0.436392405063	0.387262658228	0.660443037975	0.598022151899	0.423338607595	0.351977848101	0.389477848101	0.368196202532	0.378797468354	0.411313291139	0.416534810127	0.403006329114	0.448892405063	0.416139240506	0.317958860759	0.385917721519	0.352610759494	0.351186708861	0.424683544304	0.391060126582	0.475553797468	0.316930379747	0.331091772152	0.42792721519	0.327294303797	0.378164556962	0.392405063291
M4116	0.35292721519	0.450632911392	0.318591772152	0.326977848101	0.34042721519	0.273892405063	0.295490506329	0.427848101266	0.326107594937	0.329113924051	0.446914556962	0.325632911392	0.370965189873	0.305300632911	0.433386075949	0.355063291139	0.39121835443	0.373496835443	0.38710443038	0.34667721519	0.332990506329	0.33496835443	0.379667721519	0.413132911392	0.414240506329	0.413053797468	0.432990506329	0.338291139241	0.382041139241	0.372784810127	0.342088607595	0.364715189873	0.365268987342	0.374208860759	0.382436708861	0.37871835443	0.365110759494	0.370094936709	0.323813291139	0.380933544304	0.342800632911	0.320490506329	0.35039556962	0.398101265823	0.39121835443	0.376582278481	0	0.317484177215	0.295965189873	0.280537974684	0.394857594937	0.312025316456	0.373813291139	0.334493670886	0.339873417722	0.340901898734	0.335838607595	0.422151898734	0.378401898734	0.363132911392	0.360126582278	0.403955696203	0.402848101266	0.438053797468	0.369620253165	0.355617088608	0.377136075949	0.314319620253	0.395806962025	0.375474683544	0.31210443038	0.387262658228	0.44960443038	0.320727848101	0.393433544304	0.423575949367	0.326028481013	0.292879746835	0.399129746835	0.3	0.361946202532	0.292167721519	0.266930379747	0.303164556962	0.287183544304	0.272784810127	0.293829113924	0.280379746835	0.358148734177	0.333069620253	0.483148734177	0.505379746835	0.434493670886	0.434414556962	0.441534810127	0.525079113924	0.446756329114	0.392958860759	0.327610759494	0.389477848101	0.334889240506	0.438528481013	0.393829113924	0.466772151899	0.416930379747	0.450553797468	0.439477848101	0.400870253165	0.395411392405	0.462025316456	0.360522151899	0.595332278481	0.382357594937	0.411708860759	0.503639240506	0.465189873418	0.449920886076	0.498813291139	0.415189873418	0.410284810127	0.385680379747	0.305933544304	0.54628164557	0.363132911392	0.416534810127	0.544541139241	0.338449367089	0.462816455696	0.386313291139	0.441693037975	0.3875	0.514161392405	0.428085443038	0.420411392405	0.460205696203	0.412183544304	0.410205696203	0.363449367089	0.422784810127	0.36914556962	0.539873417722	0.501107594937	0.388449367089	0.321123417722	0.366455696203	0.360443037975	0.392721518987	0.402689873418	0.416297468354	0.419857594937	0.472547468354	0.404746835443	0.349525316456	0.383702531646	0.344462025316	0.40585443038	0.475316455696	0.39121835443	0.44746835443	0.364398734177	0.358465189873	0.461708860759	0.354746835443	0.409731012658	0.330221518987
M4117	0.382436708861	0.414794303797	0.344778481013	0.34335443038	0.326819620253	0.325237341772	0.303797468354	0.306803797468	0.328955696203	0.324683544304	0.464952531646	0.334810126582	0.384889240506	0.318275316456	0.310443037975	0.366851265823	0.374208860759	0.401819620253	0.327056962025	0.379746835443	0.404034810127	0.37539556962	0.434731012658	0.497705696203	0.471044303797	0.439794303797	0.488132911392	0.365110759494	0.398338607595	0.42128164557	0.416376582278	0.356170886076	0.390110759494	0.30371835443	0.404509493671	0.384889240506	0.388607594937	0.309810126582	0.324287974684	0.411313291139	0.364398734177	0.344699367089	0.324762658228	0.425079113924	0.424525316456	0.433465189873	0.317484177215	0	0.307674050633	0.27460443038	0.482594936709	0.346439873418	0.40039556962	0.346360759494	0.370806962025	0.36582278481	0.281803797468	0.460759493671	0.400712025316	0.307041139241	0.397310126582	0.377768987342	0.432515822785	0.446993670886	0.419066455696	0.322784810127	0.313924050633	0.29707278481	0.424683544304	0.420015822785	0.310996835443	0.394857594937	0.415268987342	0.291139240506	0.305300632911	0.324129746835	0.36621835443	0.30039556962	0.442958860759	0.285917721519	0.388765822785	0.275237341772	0.273259493671	0.390268987342	0.293908227848	0.339319620253	0.317721518987	0.281408227848	0.354113924051	0.281170886076	0.453401898734	0.502689873418	0.432278481013	0.416455696203	0.44960443038	0.502294303797	0.456012658228	0.435759493671	0.366613924051	0.439556962025	0.360126582278	0.432594936709	0.358544303797	0.461787974684	0.373655063291	0.445332278481	0.411629746835	0.369066455696	0.383069620253	0.465743670886	0.374367088608	0.598417721519	0.311787974684	0.385522151899	0.417879746835	0.41835443038	0.45371835443	0.477452531646	0.37539556962	0.350474683544	0.398338607595	0.35664556962	0.532594936709	0.360522151899	0.422705696203	0.506803797468	0.341534810127	0.493512658228	0.328006329114	0.450316455696	0.369224683544	0.53125	0.472389240506	0.429667721519	0.342563291139	0.422310126582	0.423022151899	0.364082278481	0.4125	0.379825949367	0.524287974684	0.457674050633	0.355063291139	0.337737341772	0.360205696203	0.351503164557	0.364161392405	0.383227848101	0.435126582278	0.432753164557	0.457120253165	0.419303797468	0.354905063291	0.376977848101	0.330775316456	0.357120253165	0.44707278481	0.395174050633	0.448338607595	0.383227848101	0.39335443038	0.465110759494	0.363212025316	0.416297468354	0.268908227848
M4118	0.296756329114	0.414556962025	0.271044303797	0.296756329114	0.320411392405	0.296914556962	0.264398734177	0.407199367089	0.323338607595	0.292246835443	0.397705696203	0.290189873418	0.324446202532	0.249287974684	0.393908227848	0.298971518987	0.345886075949	0.366930379747	0.349525316456	0.344778481013	0.350474683544	0.285680379747	0.381962025316	0.445411392405	0.415110759494	0.362579113924	0.448575949367	0.280221518987	0.346914556962	0.380379746835	0.338053797468	0.344936708861	0.289715189873	0.325870253165	0.361392405063	0.337974683544	0.308939873418	0.353243670886	0.263528481013	0.314398734177	0.275158227848	0.277768987342	0.293196202532	0.365348101266	0.345648734177	0.317958860759	0.295965189873	0.307674050633	0	0.242167721519	0.44042721519	0.239240506329	0.314477848101	0.27792721519	0.321756329114	0.315348101266	0.314319620253	0.382911392405	0.31582278481	0.291693037975	0.348180379747	0.351424050633	0.341613924051	0.374920886076	0.356882911392	0.322151898734	0.348892405063	0.273022151899	0.373417721519	0.358702531646	0.296756329114	0.318275316456	0.414082278481	0.297389240506	0.348496835443	0.390743670886	0.302294303797	0.248655063291	0.344699367089	0.238212025316	0.285284810127	0.265901898734	0.239319620253	0.358860759494	0.253876582278	0.326186708861	0.254905063291	0.24082278481	0.317325949367	0.294066455696	0.431962025316	0.444620253165	0.393829113924	0.379984177215	0.374525316456	0.493196202532	0.371360759494	0.393512658228	0.309493670886	0.367958860759	0.309651898734	0.39082278481	0.369303797468	0.400870253165	0.375632911392	0.379984177215	0.379034810127	0.339636075949	0.338686708861	0.447389240506	0.326424050633	0.561392405063	0.307753164557	0.349287974684	0.435996835443	0.419382911392	0.40917721519	0.452136075949	0.368196202532	0.379113924051	0.36914556962	0.352056962025	0.501028481013	0.315743670886	0.378560126582	0.485838607595	0.311629746835	0.410522151899	0.345174050633	0.384810126582	0.335284810127	0.464082278481	0.416693037975	0.35917721519	0.429905063291	0.362183544304	0.349050632911	0.328481012658	0.372389240506	0.337025316456	0.555617088608	0.477373417722	0.317088607595	0.279509493671	0.322231012658	0.290189873418	0.348734177215	0.329905063291	0.379746835443	0.362737341772	0.407041139241	0.368512658228	0.300316455696	0.336946202532	0.302056962025	0.326819620253	0.403955696203	0.314319620253	0.401344936709	0.306329113924	0.302452531646	0.404034810127	0.304667721519	0.345886075949	0.307041139241
M4119	0.243591772152	0.413370253165	0.239794303797	0.284810126582	0.262816455696	0.282199367089	0.242167721519	0.342800632911	0.266297468354	0.302136075949	0.425079113924	0.298655063291	0.283939873418	0.280617088608	0.354825949367	0.286234177215	0.349920886076	0.329430379747	0.300791139241	0.350870253165	0.331962025316	0.304272151899	0.379351265823	0.440901898734	0.420253164557	0.382120253165	0.437737341772	0.254509493671	0.32167721519	0.365268987342	0.309651898734	0.299920886076	0.254984177215	0.281882911392	0.354113924051	0.305300632911	0.310047468354	0.296993670886	0.222784810127	0.31914556962	0.290585443038	0.274446202532	0.303243670886	0.368512658228	0.372231012658	0.293670886076	0.280537974684	0.27460443038	0.242167721519	0	0.427768987342	0.246123417722	0.330696202532	0.290585443038	0.286234177215	0.29628164557	0.288844936709	0.401740506329	0.332674050633	0.236946202532	0.335917721519	0.347784810127	0.352768987342	0.339477848101	0.356170886076	0.289952531646	0.326819620253	0.263370253165	0.365981012658	0.363686708861	0.242642405063	0.319936708861	0.363212025316	0.261867088608	0.295094936709	0.321044303797	0.31835443038	0.226661392405	0.383148734177	0.210917721519	0.289319620253	0.242088607595	0.225237341772	0.339873417722	0.226028481013	0.301186708861	0.235363924051	0.199367088608	0.316772151899	0.257911392405	0.454984177215	0.466534810127	0.405775316456	0.406566455696	0.37832278481	0.522863924051	0.40585443038	0.381803797468	0.298338607595	0.380221518987	0.289082278481	0.391139240506	0.369699367089	0.414715189873	0.364319620253	0.40996835443	0.327294303797	0.314082278481	0.336234177215	0.466139240506	0.327136075949	0.579667721519	0.308702531646	0.361471518987	0.426503164557	0.403481012658	0.389003164557	0.473971518987	0.361234177215	0.356329113924	0.369857594937	0.339161392405	0.541297468354	0.276344936709	0.392009493671	0.520648734177	0.289477848101	0.444382911392	0.318196202532	0.410205696203	0.326344936709	0.493670886076	0.41542721519	0.380300632911	0.414556962025	0.349446202532	0.360917721519	0.306408227848	0.37128164557	0.302452531646	0.553955696203	0.496360759494	0.308544303797	0.250553797468	0.308227848101	0.255221518987	0.319066455696	0.3375	0.395727848101	0.401107594937	0.419303797468	0.371439873418	0.258623417722	0.314873417722	0.251186708861	0.315743670886	0.395174050633	0.371360759494	0.422784810127	0.270174050633	0.285601265823	0.417642405063	0.301424050633	0.369462025316	0.296756329114
N4121	0.507357594937	0.418908227848	0.468908227848	0.436155063291	0.494462025316	0.421993670886	0.467642405063	0.636471518987	0.530379746835	0.463528481013	0.352215189873	0.404034810127	0.503401898734	0.44628164557	0.622231012658	0.481882911392	0.494778481013	0.449841772152	0.600079113924	0.353639240506	0.390901898734	0.356566455696	0.300158227848	0.264003164557	0.285838607595	0.331091772152	0.279825949367	0.448892405063	0.369541139241	0.318829113924	0.376186708861	0.440189873418	0.443196202532	0.499208860759	0.339477848101	0.5	0.353876582278	0.509018987342	0.477848101266	0.423575949367	0.430063291139	0.434651898734	0.428639240506	0.324129746835	0.336392405063	0.449367088608	0.394857594937	0.482594936709	0.44042721519	0.427768987342	0	0.425474683544	0.407594936709	0.372863924051	0.349683544304	0.480300632911	0.514715189873	0.298892405063	0.453164556962	0.517879746835	0.354746835443	0.485996835443	0.396360759494	0.509414556962	0.361946202532	0.497863924051	0.516455696203	0.483386075949	0.357357594937	0.303085443038	0.454667721519	0.473101265823	0.624446202532	0.523101265823	0.600316455696	0.638686708861	0.366455696203	0.43457278481	0.399208860759	0.450870253165	0.474525316456	0.409731012658	0.406408227848	0.320569620253	0.444382911392	0.338291139241	0.418512658228	0.440348101266	0.460047468354	0.511234177215	0.389082278481	0.450712025316	0.423971518987	0.394066455696	0.362341772152	0.463765822785	0.366693037975	0.38789556962	0.39707278481	0.365743670886	0.37539556962	0.446123417722	0.412974683544	0.501977848101	0.467405063291	0.397547468354	0.589556962025	0.517484177215	0.483148734177	0.35996835443	0.381724683544	0.568829113924	0.515268987342	0.539477848101	0.633544303797	0.638844936709	0.571914556962	0.572310126582	0.454667721519	0.535759493671	0.433860759494	0.350712025316	0.453876582278	0.549287974684	0.375632911392	0.517879746835	0.475870253165	0.450316455696	0.561629746835	0.428797468354	0.430300632911	0.359414556962	0.305458860759	0.429746835443	0.638053797468	0.518275316456	0.439082278481	0.468512658228	0.493117088608	0.381803797468	0.46503164557	0.445727848101	0.556012658228	0.461550632911	0.408623417722	0.484810126582	0.388370253165	0.555696202532	0.563291139241	0.493512658228	0.494699367089	0.364319620253	0.51914556962	0.553085443038	0.530300632911	0.490268987342	0.606170886076	0.432832278481	0.369303797468	0.508623417722	0.523813291139	0.397389240506	0.39121835443	0.392563291139	0.486550632911
N4122	0.264082278481	0.449287974684	0.274762658228	0.304272151899	0.333306962025	0.324129746835	0.227056962025	0.410838607595	0.337579113924	0.330696202532	0.425158227848	0.319066455696	0.298022151899	0.280142405063	0.399287974684	0.309651898734	0.372705696203	0.401898734177	0.358465189873	0.372151898734	0.351898734177	0.238924050633	0.351819620253	0.413291139241	0.409098101266	0.375870253165	0.40878164557	0.241930379747	0.336550632911	0.330458860759	0.282832278481	0.310917721519	0.243275316456	0.313528481013	0.339003164557	0.358306962025	0.245648734177	0.337579113924	0.247231012658	0.270648734177	0.283227848101	0.246123417722	0.338528481013	0.356487341772	0.329113924051	0.258939873418	0.312025316456	0.346439873418	0.239240506329	0.246123417722	0.425474683544	0	0.310126582278	0.280696202532	0.307990506329	0.300632911392	0.329905063291	0.334335443038	0.319066455696	0.268908227848	0.281962025316	0.371518987342	0.262420886076	0.386234177215	0.301977848101	0.254825949367	0.347705696203	0.285522151899	0.302373417722	0.307515822785	0.248180379747	0.30292721519	0.42460443038	0.323022151899	0.358544303797	0.371123417722	0.301740506329	0.218196202532	0.321598101266	0.224841772152	0.291060126582	0.24746835443	0.272310126582	0.346202531646	0.213370253165	0.316534810127	0.232120253165	0.238686708861	0.281091772152	0.252610759494	0.471914556962	0.481803797468	0.40996835443	0.416060126582	0.311392405063	0.504351265823	0.357041139241	0.396044303797	0.282674050633	0.323655063291	0.281566455696	0.354984177215	0.405696202532	0.40371835443	0.360443037975	0.397784810127	0.371439873418	0.357199367089	0.320727848101	0.458623417722	0.315268987342	0.59746835443	0.323813291139	0.365506329114	0.446360759494	0.434651898734	0.433069620253	0.48789556962	0.403797468354	0.40625	0.387341772152	0.345806962025	0.526424050633	0.295174050633	0.35625	0.528481012658	0.249683544304	0.439715189873	0.328085443038	0.373338607595	0.277136075949	0.473971518987	0.385522151899	0.378639240506	0.447310126582	0.350237341772	0.328481012658	0.278401898734	0.372863924051	0.287420886076	0.614952531646	0.541534810127	0.346518987342	0.25371835443	0.32539556962	0.301582278481	0.342484177215	0.357594936709	0.390743670886	0.405537974684	0.440743670886	0.357199367089	0.264794303797	0.32871835443	0.299208860759	0.36914556962	0.388607594937	0.367405063291	0.429667721519	0.293512658228	0.291060126582	0.375	0.255063291139	0.345015822785	0.342563291139
N4124	0.374446202532	0.39042721519	0.329984177215	0.339398734177	0.382753164557	0.353164556962	0.331803797468	0.512579113924	0.414161392405	0.340664556962	0.369699367089	0.330379746835	0.353243670886	0.332911392405	0.466297468354	0.322784810127	0.380458860759	0.41289556962	0.42832278481	0.334493670886	0.324525316456	0.28710443038	0.354588607595	0.405775316456	0.405775316456	0.337737341772	0.395015822785	0.360680379747	0.324050632911	0.363053797468	0.386075949367	0.361708860759	0.330379746835	0.369224683544	0.335759493671	0.384018987342	0.267167721519	0.36503164557	0.332753164557	0.292246835443	0.301424050633	0.313844936709	0.320332278481	0.32753164557	0.316060126582	0.338132911392	0.373813291139	0.40039556962	0.314477848101	0.330696202532	0.407594936709	0.310126582278	0	0.279034810127	0.360205696203	0.341613924051	0.376186708861	0.349287974684	0.339319620253	0.363132911392	0.367325949367	0.37128164557	0.280933544304	0.40625	0.352294303797	0.363844936709	0.38710443038	0.344541139241	0.358227848101	0.365506329114	0.346993670886	0.310601265823	0.501107594937	0.39667721519	0.441297468354	0.451740506329	0.313370253165	0.357436708861	0.355775316456	0.338528481013	0.32871835443	0.326898734177	0.319699367089	0.360363924051	0.314952531646	0.359731012658	0.363053797468	0.305537974684	0.352768987342	0.353006329114	0.400474683544	0.444066455696	0.377610759494	0.369224683544	0.334731012658	0.461313291139	0.34375	0.365743670886	0.291455696203	0.359335443038	0.330537974684	0.353639240506	0.393037974684	0.352848101266	0.349446202532	0.38789556962	0.43496835443	0.413844936709	0.338370253165	0.424841772152	0.333148734177	0.52792721519	0.364873417722	0.383148734177	0.468275316456	0.504034810127	0.472151898734	0.475791139241	0.350870253165	0.425632911392	0.407515822785	0.371598101266	0.488607594937	0.397705696203	0.389636075949	0.461392405063	0.340743670886	0.391930379747	0.403481012658	0.351265822785	0.358939873418	0.445411392405	0.37753164557	0.359098101266	0.480379746835	0.374208860759	0.322626582278	0.355063291139	0.359493670886	0.337183544304	0.542246835443	0.472626582278	0.397705696203	0.338053797468	0.3125	0.376265822785	0.349920886076	0.422626582278	0.426898734177	0.343908227848	0.40253164557	0.327452531646	0.335047468354	0.407515822785	0.377689873418	0.379272151899	0.442484177215	0.340268987342	0.379667721519	0.34042721519	0.34960443038	0.356487341772	0.298655063291	0.345490506329	0.375237341772
